refshort,taxon,fragment_id,plot_id,fragment_plot_comb,fragment_area,patch_type,latitude,longitude,control_cont_frag,sampling_design,sampling_effort,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,400,0.7979,2.9895,2,3.7465,508.4638,90.3226,7.9374,2.8401,0.0894,0.3465
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,600,3.112,10.5548,4,3.3916,180.8263,90.5923,15.0896,9.6752,0.0793,0.3967
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,800,9.4956,18.3077,4,1.928,539.8513,94.8238,16.0665,18.1154,0.0975,0.2942
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,1000,10.1681,22.0193,7,2.1655,163.6778,94.4896,20.6235,21.649,0.1061,0.2359
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,1200,11.6181,25.0301,10,2.1544,168.5904,94.6032,21.5435,24.5144,0.0994,0.2675
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,1400,15.4149,26.9021,11,1.7452,184.2932,95.4535,18.9127,26.2058,0.0914,0.3224
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,1600,12.847,29.7019,19,2.312,168.7137,94.3233,24.233,27.7697,0.0885,0.3404
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,1800,12.7731,33.2385,27,2.6022,119.1205,93.1391,31.6355,28.6472,0.0927,0.3072
Aizen_1994,Invertebrates,CON_S,3,CON_S_3,0.6,fragmented,-26.571326,-65.275725,yes,standardized_fragment,1,2000,15.9829,37.5164,30,2.3473,114.7654,93.1715,35.6947,31.5415,0.0935,0.3006
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,200,13.8843,100,1,7.2024,0,0,0,100,0.0114,0
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,400,22.7415,85.0746,2,3.7409,56.496,97.5275,40.6844,84.4776,0.0486,0.6318
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,600,43.2887,73.41,2,1.6958,159.7947,96.3878,44.3108,73.207,0.0517,0.6036
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,800,21.5446,62.2598,6,2.8898,105.104,95.1884,49.3869,60.7994,0.0664,0.478
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1000,18.4645,57.1358,10,3.0944,97.4194,92.8493,61.7109,56.1975,0.0975,0.2754
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1200,20.4889,57.5319,13,2.808,92.7132,92.561,61.5639,56.1703,0.0913,0.31
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1400,20.3034,57.96,18,2.8547,93.1336,93.1405,56.9853,56.3655,0.0922,0.3056
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1600,22.4148,57.3609,21,2.5591,97.3277,93.4129,55.318,55.9218,0.0948,0.2885
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1800,23.3512,56.2683,25,2.4097,109.7159,93.5546,53.0113,54.0071,0.0878,0.3393
Aizen_1994,Invertebrates,COS_C,1,COS_C_1,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,2000,22.7904,55.296,31,2.4263,113.4743,93.4414,52.7297,52.9853,0.0968,0.2807
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,200,13.8843,100,1,7.2024,0,0,0,100,0.0114,0
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,400,22.7415,85.0746,2,3.7409,56.496,97.5275,40.6844,84.4776,0.0486,0.6318
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,600,43.2887,73.41,2,1.6958,159.7947,96.3878,44.3108,73.207,0.0517,0.6036
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,800,21.5446,62.2598,6,2.8898,105.104,95.1884,49.3869,60.7994,0.0664,0.478
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1000,18.4645,57.1358,10,3.0944,97.4194,92.8493,61.7109,56.1975,0.0975,0.2754
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1200,20.4889,57.5319,13,2.808,92.7132,92.561,61.5639,56.1703,0.0913,0.31
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1400,20.3034,57.96,18,2.8547,93.1336,93.1405,56.9853,56.3655,0.0922,0.3056
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1600,22.4148,57.3609,21,2.5591,97.3277,93.4129,55.318,55.9218,0.0948,0.2885
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1800,23.3512,56.2683,25,2.4097,109.7159,93.5546,53.0113,54.0071,0.0878,0.3393
Aizen_1994,Invertebrates,COS_C,2,COS_C_2,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,2000,22.7904,55.296,31,2.4263,113.4743,93.4414,52.7297,52.9853,0.0968,0.2807
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,200,13.8843,100,1,7.2024,0,0,0,100,0.0114,0
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,400,22.7415,85.0746,2,3.7409,56.496,97.5275,40.6844,84.4776,0.0486,0.6318
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,600,43.2887,73.41,2,1.6958,159.7947,96.3878,44.3108,73.207,0.0517,0.6036
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,800,21.5446,62.2598,6,2.8898,105.104,95.1884,49.3869,60.7994,0.0664,0.478
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1000,18.4645,57.1358,10,3.0944,97.4194,92.8493,61.7109,56.1975,0.0975,0.2754
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1200,20.4889,57.5319,13,2.808,92.7132,92.561,61.5639,56.1703,0.0913,0.31
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1400,20.3034,57.96,18,2.8547,93.1336,93.1405,56.9853,56.3655,0.0922,0.3056
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1600,22.4148,57.3609,21,2.5591,97.3277,93.4129,55.318,55.9218,0.0948,0.2885
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,1800,23.3512,56.2683,25,2.4097,109.7159,93.5546,53.0113,54.0071,0.0878,0.3393
Aizen_1994,Invertebrates,COS_C,3,COS_C_3,continuous,continuous,-26.585702,-65.285071,yes,standardized_fragment,1,2000,22.7904,55.296,31,2.4263,113.4743,93.4414,52.7297,52.9853,0.0968,0.2807
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,200,0.399,5.6497,2,14.1606,126.3288,61.5385,44.0009,2.8249,0.085,0.3333
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,400,0.383,3.5714,5,9.3245,188.1736,55.2632,24.7595,1.4881,0.0972,0.2767
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,600,1.0373,6.1611,7,5.9394,170.4877,70.3704,27.5632,2.4374,0.081,0.3888
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,800,2.1327,11.2601,11,5.2797,172.5597,83.7251,26.5743,7.8897,0.0898,0.3344
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1000,5.9991,20.4147,11,3.4029,156.0317,91.1028,24.4686,18.7114,0.0921,0.3104
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1200,9.6675,27.0712,13,2.8002,132.0268,94.0391,23.061,24.7508,0.0863,0.3507
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1400,10.8964,31.1021,18,2.8543,182.517,93.4593,29.0714,29.7355,0.0955,0.2885
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1600,15.3836,35.608,19,2.3147,124.991,92.8373,35.824,31.3697,0.0893,0.3363
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1800,14.2206,38.4349,28,2.7028,113.8915,92.5086,40.7914,31.8493,0.0964,0.2813
Aizen_1994,Invertebrates,COS_L,1,COS_L_1,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,2000,18.5372,42.0826,29,2.2702,109.2094,92.1482,46.4374,33.4312,0.0934,0.3032
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,200,0.399,5.6497,2,14.1606,126.3288,61.5385,44.0009,2.8249,0.085,0.3333
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,400,0.383,3.5714,5,9.3245,188.1736,55.2632,24.7595,1.4881,0.0972,0.2767
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,600,1.0373,6.1611,7,5.9394,170.4877,70.3704,27.5632,2.4374,0.081,0.3888
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,800,2.1327,11.2601,11,5.2797,172.5597,83.7251,26.5743,7.8897,0.0898,0.3344
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1000,5.9991,20.4147,11,3.4029,156.0317,91.1028,24.4686,18.7114,0.0921,0.3104
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1200,9.6675,27.0712,13,2.8002,132.0268,94.0391,23.061,24.7508,0.0863,0.3507
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1400,10.8964,31.1021,18,2.8543,182.517,93.4593,29.0714,29.7355,0.0955,0.2885
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1600,15.3836,35.608,19,2.3147,124.991,92.8373,35.824,31.3697,0.0893,0.3363
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1800,14.2206,38.4349,28,2.7028,113.8915,92.5086,40.7914,31.8493,0.0964,0.2813
Aizen_1994,Invertebrates,COS_L,2,COS_L_2,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,2000,18.5372,42.0826,29,2.2702,109.2094,92.1482,46.4374,33.4312,0.0934,0.3032
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,200,0.399,5.6497,2,14.1606,126.3288,61.5385,44.0009,2.8249,0.085,0.3333
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,400,0.383,3.5714,5,9.3245,188.1736,55.2632,24.7595,1.4881,0.0972,0.2767
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,600,1.0373,6.1611,7,5.9394,170.4877,70.3704,27.5632,2.4374,0.081,0.3888
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,800,2.1327,11.2601,11,5.2797,172.5597,83.7251,26.5743,7.8897,0.0898,0.3344
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1000,5.9991,20.4147,11,3.4029,156.0317,91.1028,24.4686,18.7114,0.0921,0.3104
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1200,9.6675,27.0712,13,2.8002,132.0268,94.0391,23.061,24.7508,0.0863,0.3507
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1400,10.8964,31.1021,18,2.8543,182.517,93.4593,29.0714,29.7355,0.0955,0.2885
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1600,15.3836,35.608,19,2.3147,124.991,92.8373,35.824,31.3697,0.0893,0.3363
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,1800,14.2206,38.4349,28,2.7028,113.8915,92.5086,40.7914,31.8493,0.0964,0.2813
Aizen_1994,Invertebrates,COS_L,3,COS_L_3,2.2,fragmented,-26.580002,-65.276514,yes,standardized_fragment,1,2000,18.5372,42.0826,29,2.2702,109.2094,92.1482,46.4374,33.4312,0.0934,0.3032
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,200,0.1197,1.7045,2,14.2411,205.6484,50,14.0798,1.1364,0.1239,0.0833
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,400,0.2394,1.3393,3,5.5947,152.7687,58.3333,11.0627,0.744,0.1023,0.2185
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,600,0.5286,3.5908,8,6.7925,238.3357,58.2418,18.4679,1.8293,0.1028,0.2427
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,800,3.0921,11.8638,8,3.8369,210.8114,88.8699,21.6767,9.4527,0.0841,0.3762
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1000,3.757,13.9472,12,3.7123,155.3909,91.1275,19.4001,12.0464,0.0937,0.3147
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1200,7.1386,20.0414,13,2.8075,182.0954,93.0882,19.0943,18.68,0.0942,0.2983
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1400,9.6927,26.126,17,2.6954,138.5946,93.2904,23.917,23.621,0.0914,0.327
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1600,13.6029,31.4894,19,2.3149,140.3945,92.4733,33.1775,27.8145,0.0915,0.3197
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1800,16.2851,36.1188,23,2.2179,124.8982,92.4216,37.6453,29.5091,0.0868,0.3526
Aizen_1994,Invertebrates,COS_S,1,COS_S_1,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,2000,17.1266,40.2111,30,2.3479,124.322,92.6948,40.8547,30.5627,0.0941,0.299
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,200,0.1197,1.7045,2,14.2411,205.6484,50,14.0798,1.1364,0.1239,0.0833
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,400,0.2394,1.3393,3,5.5947,152.7687,58.3333,11.0627,0.744,0.1023,0.2185
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,600,0.5286,3.5908,8,6.7925,238.3357,58.2418,18.4679,1.8293,0.1028,0.2427
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,800,3.0921,11.8638,8,3.8369,210.8114,88.8699,21.6767,9.4527,0.0841,0.3762
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1000,3.757,13.9472,12,3.7123,155.3909,91.1275,19.4001,12.0464,0.0937,0.3147
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1200,7.1386,20.0414,13,2.8075,182.0954,93.0882,19.0943,18.68,0.0942,0.2983
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1400,9.6927,26.126,17,2.6954,138.5946,93.2904,23.917,23.621,0.0914,0.327
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1600,13.6029,31.4894,19,2.3149,140.3945,92.4733,33.1775,27.8145,0.0915,0.3197
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1800,16.2851,36.1188,23,2.2179,124.8982,92.4216,37.6453,29.5091,0.0868,0.3526
Aizen_1994,Invertebrates,COS_S,2,COS_S_2,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,2000,17.1266,40.2111,30,2.3479,124.322,92.6948,40.8547,30.5627,0.0941,0.299
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,200,0.1197,1.7045,2,14.2411,205.6484,50,14.0798,1.1364,0.1239,0.0833
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,400,0.2394,1.3393,3,5.5947,152.7687,58.3333,11.0627,0.744,0.1023,0.2185
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,600,0.5286,3.5908,8,6.7925,238.3357,58.2418,18.4679,1.8293,0.1028,0.2427
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,800,3.0921,11.8638,8,3.8369,210.8114,88.8699,21.6767,9.4527,0.0841,0.3762
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1000,3.757,13.9472,12,3.7123,155.3909,91.1275,19.4001,12.0464,0.0937,0.3147
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1200,7.1386,20.0414,13,2.8075,182.0954,93.0882,19.0943,18.68,0.0942,0.2983
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1400,9.6927,26.126,17,2.6954,138.5946,93.2904,23.917,23.621,0.0914,0.327
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1600,13.6029,31.4894,19,2.3149,140.3945,92.4733,33.1775,27.8145,0.0915,0.3197
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,1800,16.2851,36.1188,23,2.2179,124.8982,92.4216,37.6453,29.5091,0.0868,0.3526
Aizen_1994,Invertebrates,COS_S,3,COS_S_3,0.5,fragmented,-26.577997,-65.275334,yes,standardized_fragment,1,2000,17.1266,40.2111,30,2.3479,124.322,92.6948,40.8547,30.5627,0.0941,0.299
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,200,5.3064,73.4807,2,13.8477,63.1644,95.8678,56.7194,72.3757,0.0615,0.5159
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,400,11.1979,62.0029,3,5.537,63.1644,95,53.7007,61.7084,0.0988,0.2978
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,600,13.8045,57.9759,5,4.1998,95.7283,92.1604,62.8767,54.8928,0.0859,0.3938
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,800,27.8165,66.3242,5,2.3843,74.6374,93.5332,56.7113,56.0502,0.0609,0.5421
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1000,56.5347,69.6657,4,1.2323,67.8344,94.7491,50.8211,68.707,0.0615,0.5477
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1200,45.4375,68.4997,7,1.5076,87.0022,95.1816,49.6426,67.778,0.0957,0.314
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1400,31.5067,65.0818,13,2.0656,68.7705,94.5861,52.6052,62.5206,0.0956,0.3087
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1600,37.0191,63.2178,14,1.7077,87.8637,93.9975,54.5793,58.2052,0.0929,0.3144
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1800,43.9563,63.6105,15,1.4471,73.0153,94.0835,53.8233,57.2132,0.1033,0.2539
Aizen_1994,Invertebrates,IMH_C,1,IMH_C_1,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,2000,43.295,64.4192,19,1.4879,96.8385,94.2882,52.1621,57.6392,0.0923,0.321
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,200,5.3064,73.4807,2,13.8477,63.1644,95.8678,56.7194,72.3757,0.0615,0.5159
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,400,11.1979,62.0029,3,5.537,63.1644,95,53.7007,61.7084,0.0988,0.2978
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,600,13.8045,57.9759,5,4.1998,95.7283,92.1604,62.8767,54.8928,0.0859,0.3938
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,800,27.8165,66.3242,5,2.3843,74.6374,93.5332,56.7113,56.0502,0.0609,0.5421
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1000,56.5347,69.6657,4,1.2323,67.8344,94.7491,50.8211,68.707,0.0615,0.5477
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1200,45.4375,68.4997,7,1.5076,87.0022,95.1816,49.6426,67.778,0.0957,0.314
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1400,31.5067,65.0818,13,2.0656,68.7705,94.5861,52.6052,62.5206,0.0956,0.3087
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1600,37.0191,63.2178,14,1.7077,87.8637,93.9975,54.5793,58.2052,0.0929,0.3144
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1800,43.9563,63.6105,15,1.4471,73.0153,94.0835,53.8233,57.2132,0.1033,0.2539
Aizen_1994,Invertebrates,IMH_C,2,IMH_C_2,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,2000,43.295,64.4192,19,1.4879,96.8385,94.2882,52.1621,57.6392,0.0923,0.321
Aizen_1994,Invertebrates,IMH_C,3,IMH_C_3,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,200,5.3064,73.4807,2,13.8477,63.1644,95.8678,56.7194,72.3757,0.0615,0.5159
Aizen_1994,Invertebrates,IMH_C,3,IMH_C_3,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,400,11.1979,62.0029,3,5.537,63.1644,95,53.7007,61.7084,0.0988,0.2978
Aizen_1994,Invertebrates,IMH_C,3,IMH_C_3,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,600,13.8045,57.9759,5,4.1998,95.7283,92.1604,62.8767,54.8928,0.0859,0.3938
Aizen_1994,Invertebrates,IMH_C,3,IMH_C_3,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,800,27.8165,66.3242,5,2.3843,74.6374,93.5332,56.7113,56.0502,0.0609,0.5421
Aizen_1994,Invertebrates,IMH_C,3,IMH_C_3,continuous,continuous,-26.59419,-65.258644,yes,standardized_fragment,1,1000,56.5347,69.6657,4,1.2323,67.8344,94.7491,50.8211,68.707,0.0615,0.5477
